base_image,expected_species_id,mode,perturbation,family,raw_top1_label,raw_top1_score,raw_top2_label,raw_top2_score,margin,mapped_top1_kb_id,mapped_top3_kb_ids,in_vocab,route,confident_wrong,latency_ms,failure
aloe-vera__01,aloe-vera,center_crop,rotate_+15,rotate,Aloe Vera,0.9607,Snake plant (Sanseviera),0.0390,0.9217,aloe-vera,"aloe-vera|dracaena-trifasciata|aspidistra-elatior",true,high-conf,false,48,
aloe-vera__01,aloe-vera,tta6,rotate_+15,rotate,Aloe Vera,0.9858,Snake plant (Sanseviera),0.0136,0.9722,aloe-vera,"aloe-vera|dracaena-trifasciata|aspidistra-elatior",true,high-conf,false,251,
aloe-vera__01,aloe-vera,squash,rotate_-15,rotate,Aloe Vera,0.9927,Monstera Deliciosa (Monstera deliciosa),0.0025,0.9902,aloe-vera,"aloe-vera|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,41,
aloe-vera__01,aloe-vera,center_crop,rotate_-15,rotate,Aloe Vera,0.9927,Monstera Deliciosa (Monstera deliciosa),0.0025,0.9902,aloe-vera,"aloe-vera|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,40,
aloe-vera__01,aloe-vera,tta6,rotate_-15,rotate,Aloe Vera,0.9934,Snake plant (Sanseviera),0.0024,0.9910,aloe-vera,"aloe-vera|dracaena-trifasciata|crassula-ovata",true,high-conf,false,249,
aloe-vera__01,aloe-vera,squash,rotate_+90,rotate,Aloe Vera,0.9831,Peace lily,0.0126,0.9705,aloe-vera,"aloe-vera|spathiphyllum-wallisii|monstera-deliciosa",true,high-conf,false,47,
aloe-vera__01,aloe-vera,center_crop,rotate_+90,rotate,Aloe Vera,0.9831,Peace lily,0.0126,0.9705,aloe-vera,"aloe-vera|spathiphyllum-wallisii|monstera-deliciosa",true,high-conf,false,34,
aloe-vera__01,aloe-vera,tta6,rotate_+90,rotate,Aloe Vera,0.8786,Jade plant (Crassula ovata),0.0941,0.7845,aloe-vera,"aloe-vera|crassula-ovata|monstera-deliciosa",true,high-conf,false,304,
aloe-vera__01,aloe-vera,squash,rotate_-90,rotate,Aloe Vera,1.0000,Peace lily,0.0000,1.0000,aloe-vera,"aloe-vera|spathiphyllum-wallisii|asparagus-setaceus",true,high-conf,false,37,
aloe-vera__01,aloe-vera,center_crop,rotate_-90,rotate,Aloe Vera,1.0000,Peace lily,0.0000,1.0000,aloe-vera,"aloe-vera|spathiphyllum-wallisii|asparagus-setaceus",true,high-conf,false,50,
aloe-vera__01,aloe-vera,tta6,rotate_-90,rotate,Aloe Vera,0.9999,Jade plant (Crassula ovata),0.0001,0.9998,aloe-vera,"aloe-vera|crassula-ovata|asparagus-setaceus",true,high-conf,false,219,
aloe-vera__01,aloe-vera,squash,bright_up,brightness,Aloe Vera,0.9998,Cast Iron Plant (Aspidistra elatior),0.0002,0.9995,aloe-vera,"aloe-vera|aspidistra-elatior|monstera-deliciosa",true,high-conf,false,35,
aloe-vera__01,aloe-vera,center_crop,bright_up,brightness,Aloe Vera,0.9998,Cast Iron Plant (Aspidistra elatior),0.0002,0.9995,aloe-vera,"aloe-vera|aspidistra-elatior|monstera-deliciosa",true,high-conf,false,48,
aloe-vera__01,aloe-vera,tta6,bright_up,brightness,Aloe Vera,0.9999,Cast Iron Plant (Aspidistra elatior),0.0001,0.9998,aloe-vera,"aloe-vera|aspidistra-elatior|dracaena-trifasciata",true,high-conf,false,234,
aloe-vera__01,aloe-vera,squash,bright_down,brightness,Aloe Vera,0.7990,Cast Iron Plant (Aspidistra elatior),0.2006,0.5985,aloe-vera,"aloe-vera|aspidistra-elatior|dracaena-trifasciata",true,high-conf,false,50,
aloe-vera__01,aloe-vera,center_crop,bright_down,brightness,Aloe Vera,0.7990,Cast Iron Plant (Aspidistra elatior),0.2006,0.5985,aloe-vera,"aloe-vera|aspidistra-elatior|dracaena-trifasciata",true,high-conf,false,36,
aloe-vera__01,aloe-vera,tta6,bright_down,brightness,Aloe Vera,0.9211,Cast Iron Plant (Aspidistra elatior),0.0729,0.8483,aloe-vera,"aloe-vera|aspidistra-elatior|dracaena-trifasciata",true,high-conf,false,278,
aloe-vera__01,aloe-vera,squash,contrast_up,contrast,Aloe Vera,0.9845,Cast Iron Plant (Aspidistra elatior),0.0155,0.9691,aloe-vera,"aloe-vera|aspidistra-elatior|dracaena-trifasciata",true,high-conf,false,33,
aloe-vera__01,aloe-vera,center_crop,contrast_up,contrast,Aloe Vera,0.9845,Cast Iron Plant (Aspidistra elatior),0.0155,0.9691,aloe-vera,"aloe-vera|aspidistra-elatior|dracaena-trifasciata",true,high-conf,false,39,
aloe-vera__01,aloe-vera,tta6,contrast_up,contrast,Aloe Vera,0.9631,Cast Iron Plant (Aspidistra elatior),0.0317,0.9314,aloe-vera,"aloe-vera|aspidistra-elatior|dracaena-trifasciata",true,high-conf,false,267,
aloe-vera__01,aloe-vera,squash,contrast_down,contrast,Aloe Vera,0.9884,Cast Iron Plant (Aspidistra elatior),0.0115,0.9769,aloe-vera,"aloe-vera|aspidistra-elatior|dracaena-trifasciata",true,high-conf,false,66,
aloe-vera__01,aloe-vera,center_crop,contrast_down,contrast,Aloe Vera,0.9884,Cast Iron Plant (Aspidistra elatior),0.0115,0.9769,aloe-vera,"aloe-vera|aspidistra-elatior|dracaena-trifasciata",true,high-conf,false,48,
aloe-vera__01,aloe-vera,tta6,contrast_down,contrast,Aloe Vera,0.9961,Cast Iron Plant (Aspidistra elatior),0.0038,0.9922,aloe-vera,"aloe-vera|aspidistra-elatior|dracaena-trifasciata",true,high-conf,false,240,
aloe-vera__02,aloe-vera,squash,clean,clean,Chinese Money Plant (Pilea peperomioides),0.9651,Money Tree (Pachira aquatica),0.0347,0.9304,pilea-peperomioides,"pilea-peperomioides|pachira-aquatica|yucca",true,low-conf,false,42,
aloe-vera__02,aloe-vera,center_crop,clean,clean,Chinese Money Plant (Pilea peperomioides),0.9651,Money Tree (Pachira aquatica),0.0347,0.9304,pilea-peperomioides,"pilea-peperomioides|pachira-aquatica|yucca",true,low-conf,false,48,
aloe-vera__02,aloe-vera,tta6,clean,clean,Chinese Money Plant (Pilea peperomioides),0.6085,Yucca,0.1622,0.4462,pilea-peperomioides,"pilea-peperomioides|yucca|pachira-aquatica",true,low-conf,false,297,
aloe-vera__02,aloe-vera,squash,blur,blur,Chinese Money Plant (Pilea peperomioides),0.9807,Yucca,0.0190,0.9617,pilea-peperomioides,"pilea-peperomioides|yucca|aloe-vera",true,high-conf,true,40,
aloe-vera__02,aloe-vera,center_crop,blur,blur,Chinese Money Plant (Pilea peperomioides),0.9807,Yucca,0.0190,0.9617,pilea-peperomioides,"pilea-peperomioides|yucca|aloe-vera",true,high-conf,true,46,
aloe-vera__02,aloe-vera,tta6,blur,blur,Chinese Money Plant (Pilea peperomioides),0.8255,Yucca,0.0838,0.7417,pilea-peperomioides,"pilea-peperomioides|yucca|aloe-vera",true,low-conf,false,250,
aloe-vera__02,aloe-vera,squash,crop_center_zoom,crop,Yucca,0.9936,Aloe Vera,0.0048,0.9888,yucca,"yucca|aloe-vera|pilea-peperomioides",true,high-conf,true,36,
aloe-vera__02,aloe-vera,center_crop,crop_center_zoom,crop,Yucca,0.9936,Aloe Vera,0.0048,0.9888,yucca,"yucca|aloe-vera|pilea-peperomioides",true,high-conf,true,41,
aloe-vera__02,aloe-vera,tta6,crop_center_zoom,crop,Ponytail Palm (Beaucarnea recurvata),0.4707,Yucca,0.4273,0.0434,beaucarnea-recurvata,"beaucarnea-recurvata|yucca|zamioculcas-zamiifolia",true,low-conf,false,250,
aloe-vera__02,aloe-vera,squash,crop_offcenter_zoom,crop,Aloe Vera,0.9985,Yucca,0.0010,0.9975,aloe-vera,"aloe-vera|yucca|zamioculcas-zamiifolia",true,high-conf,false,32,
aloe-vera__02,aloe-vera,center_crop,crop_offcenter_zoom,crop,Aloe Vera,0.9985,Yucca,0.0010,0.9975,aloe-vera,"aloe-vera|yucca|zamioculcas-zamiifolia",true,high-conf,false,42,
aloe-vera__02,aloe-vera,tta6,crop_offcenter_zoom,crop,Aloe Vera,0.9170,Yucca,0.0818,0.8352,aloe-vera,"aloe-vera|yucca|beaucarnea-recurvata",true,high-conf,false,411,
aloe-vera__02,aloe-vera,squash,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),0.9956,Money Tree (Pachira aquatica),0.0044,0.9911,pilea-peperomioides,"pilea-peperomioides|pachira-aquatica|dracaena-trifasciata",true,high-conf,true,38,
aloe-vera__02,aloe-vera,center_crop,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),0.9956,Money Tree (Pachira aquatica),0.0044,0.9911,pilea-peperomioides,"pilea-peperomioides|pachira-aquatica|dracaena-trifasciata",true,high-conf,true,44,
aloe-vera__02,aloe-vera,tta6,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),0.6925,Yucca,0.2462,0.4462,pilea-peperomioides,"pilea-peperomioides|yucca|aloe-vera",true,low-conf,false,242,
aloe-vera__02,aloe-vera,squash,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),0.9425,Money Tree (Pachira aquatica),0.0384,0.9042,pilea-peperomioides,"pilea-peperomioides|pachira-aquatica|yucca",true,low-conf,false,33,
aloe-vera__02,aloe-vera,center_crop,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),0.9425,Money Tree (Pachira aquatica),0.0384,0.9042,pilea-peperomioides,"pilea-peperomioides|pachira-aquatica|yucca",true,low-conf,false,36,
aloe-vera__02,aloe-vera,tta6,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),0.9721,Yucca,0.0143,0.9578,pilea-peperomioides,"pilea-peperomioides|yucca|pachira-aquatica",true,low-conf,false,207,
aloe-vera__02,aloe-vera,squash,rotate_+90,rotate,Monstera Deliciosa (Monstera deliciosa),0.9897,Chinese Money Plant (Pilea peperomioides),0.0101,0.9797,monstera-deliciosa,"monstera-deliciosa|pilea-peperomioides|alocasia",true,high-conf,true,29,
aloe-vera__02,aloe-vera,center_crop,rotate_+90,rotate,Monstera Deliciosa (Monstera deliciosa),0.9897,Chinese Money Plant (Pilea peperomioides),0.0101,0.9797,monstera-deliciosa,"monstera-deliciosa|pilea-peperomioides|alocasia",true,high-conf,true,32,
aloe-vera__02,aloe-vera,tta6,rotate_+90,rotate,Monstera Deliciosa (Monstera deliciosa),0.5742,Snake plant (Sanseviera),0.1746,0.3995,monstera-deliciosa,"monstera-deliciosa|dracaena-trifasciata|zamioculcas-zamiifolia",true,high-conf,true,247,
aloe-vera__02,aloe-vera,squash,rotate_-90,rotate,Money Tree (Pachira aquatica),0.5304,Pothos (Ivy arum),0.2049,0.3255,pachira-aquatica,"pachira-aquatica|epipremnum-aureum|schefflera",true,high-conf,true,40,
aloe-vera__02,aloe-vera,center_crop,rotate_-90,rotate,Money Tree (Pachira aquatica),0.5304,Pothos (Ivy arum),0.2049,0.3255,pachira-aquatica,"pachira-aquatica|epipremnum-aureum|schefflera",true,high-conf,true,45,
aloe-vera__02,aloe-vera,tta6,rotate_-90,rotate,Yucca,0.2386,Monstera Deliciosa (Monstera deliciosa),0.1830,0.0555,yucca,"yucca|monstera-deliciosa|pachira-aquatica",true,low-conf,false,219,
aloe-vera__02,aloe-vera,squash,bright_up,brightness,Money Tree (Pachira aquatica),0.7868,Chinese Money Plant (Pilea peperomioides),0.0863,0.7005,pachira-aquatica,"pachira-aquatica|pilea-peperomioides|aloe-vera",true,high-conf,true,44,
aloe-vera__02,aloe-vera,center_crop,bright_up,brightness,Money Tree (Pachira aquatica),0.7868,Chinese Money Plant (Pilea peperomioides),0.0863,0.7005,pachira-aquatica,"pachira-aquatica|pilea-peperomioides|aloe-vera",true,high-conf,true,41,
aloe-vera__02,aloe-vera,tta6,bright_up,brightness,Money Tree (Pachira aquatica),0.2652,Yucca,0.2008,0.0644,pachira-aquatica,"pachira-aquatica|yucca|aloe-vera",true,low-conf,false,231,
aloe-vera__02,aloe-vera,squash,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),0.6399,Peace lily,0.1959,0.4440,pilea-peperomioides,"pilea-peperomioides|spathiphyllum-wallisii|pachira-aquatica",true,low-conf,false,31,
aloe-vera__02,aloe-vera,center_crop,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),0.6399,Peace lily,0.1959,0.4440,pilea-peperomioides,"pilea-peperomioides|spathiphyllum-wallisii|pachira-aquatica",true,low-conf,false,40,
aloe-vera__02,aloe-vera,tta6,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),0.6683,Aloe Vera,0.1730,0.4953,pilea-peperomioides,"pilea-peperomioides|aloe-vera|spathiphyllum-wallisii",true,low-conf,false,196,
aloe-vera__02,aloe-vera,squash,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),0.7357,Money Tree (Pachira aquatica),0.1500,0.5856,pilea-peperomioides,"pilea-peperomioides|pachira-aquatica|yucca",true,low-conf,false,33,
aloe-vera__02,aloe-vera,center_crop,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),0.7357,Money Tree (Pachira aquatica),0.1500,0.5856,pilea-peperomioides,"pilea-peperomioides|pachira-aquatica|yucca",true,low-conf,false,34,
aloe-vera__02,aloe-vera,tta6,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),0.4030,Aloe Vera,0.1609,0.2421,pilea-peperomioides,"pilea-peperomioides|aloe-vera|dracaena-trifasciata",true,low-conf,false,247,
aloe-vera__02,aloe-vera,squash,contrast_down,contrast,Money Tree (Pachira aquatica),0.7154,Chinese Money Plant (Pilea peperomioides),0.2643,0.4511,pachira-aquatica,"pachira-aquatica|pilea-peperomioides|aloe-vera",true,high-conf,true,48,
aloe-vera__02,aloe-vera,center_crop,contrast_down,contrast,Money Tree (Pachira aquatica),0.7154,Chinese Money Plant (Pilea peperomioides),0.2643,0.4511,pachira-aquatica,"pachira-aquatica|pilea-peperomioides|aloe-vera",true,high-conf,true,33,
aloe-vera__02,aloe-vera,tta6,contrast_down,contrast,Yucca,0.5658,Money Tree (Pachira aquatica),0.2602,0.3056,yucca,"yucca|pachira-aquatica|pilea-peperomioides",true,high-conf,true,218,
anthurium-andraeanum__01,anthurium-andraeanum,squash,clean,clean,Anthurium (Anthurium andraeanum),0.9888,Monstera Deliciosa (Monstera deliciosa),0.0105,0.9784,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|ficus-elastica",true,high-conf,false,44,
anthurium-andraeanum__01,anthurium-andraeanum,center_crop,clean,clean,Anthurium (Anthurium andraeanum),0.9888,Monstera Deliciosa (Monstera deliciosa),0.0105,0.9784,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|ficus-elastica",true,high-conf,false,36,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,clean,clean,Anthurium (Anthurium andraeanum),0.9938,Monstera Deliciosa (Monstera deliciosa),0.0059,0.9878,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|ficus-elastica",true,high-conf,false,230,
anthurium-andraeanum__01,anthurium-andraeanum,squash,blur,blur,Pothos (Ivy arum),0.3759,Elephant Ear (Alocasia spp.),0.2223,0.1536,epipremnum-aureum,"epipremnum-aureum|alocasia|asparagus-setaceus",true,low-conf,false,28,
anthurium-andraeanum__01,anthurium-andraeanum,center_crop,blur,blur,Pothos (Ivy arum),0.3759,Elephant Ear (Alocasia spp.),0.2223,0.1536,epipremnum-aureum,"epipremnum-aureum|alocasia|asparagus-setaceus",true,low-conf,false,32,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,blur,blur,Anthurium (Anthurium andraeanum),0.4345,Pothos (Ivy arum),0.1255,0.3090,anthurium-andraeanum,"anthurium-andraeanum|epipremnum-aureum|asparagus-setaceus",true,low-conf,false,217,
anthurium-andraeanum__01,anthurium-andraeanum,squash,crop_center_zoom,crop,Anthurium (Anthurium andraeanum),0.9988,Monstera Deliciosa (Monstera deliciosa),0.0007,0.9981,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|alocasia",true,high-conf,false,33,
anthurium-andraeanum__01,anthurium-andraeanum,center_crop,crop_center_zoom,crop,Anthurium (Anthurium andraeanum),0.9988,Monstera Deliciosa (Monstera deliciosa),0.0007,0.9981,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|alocasia",true,high-conf,false,40,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,crop_center_zoom,crop,Anthurium (Anthurium andraeanum),0.9995,Monstera Deliciosa (Monstera deliciosa),0.0003,0.9991,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|alocasia",true,high-conf,false,197,
anthurium-andraeanum__01,anthurium-andraeanum,squash,crop_offcenter_zoom,crop,Anthurium (Anthurium andraeanum),0.9999,Ctenanthe,0.0001,0.9998,anthurium-andraeanum,"anthurium-andraeanum|ctenanthe|alocasia",true,high-conf,false,45,
anthurium-andraeanum__01,anthurium-andraeanum,center_crop,crop_offcenter_zoom,crop,Anthurium (Anthurium andraeanum),0.9999,Ctenanthe,0.0001,0.9998,anthurium-andraeanum,"anthurium-andraeanum|ctenanthe|alocasia",true,high-conf,false,40,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,crop_offcenter_zoom,crop,Anthurium (Anthurium andraeanum),0.9945,Elephant Ear (Alocasia spp.),0.0055,0.9890,anthurium-andraeanum,"anthurium-andraeanum|alocasia|ctenanthe",true,high-conf,false,211,
anthurium-andraeanum__01,anthurium-andraeanum,squash,rotate_+15,rotate,Anthurium (Anthurium andraeanum),0.9739,English Ivy (Hedera helix),0.0104,0.9634,anthurium-andraeanum,"anthurium-andraeanum|hedera-helix|tradescantia",true,high-conf,false,37,
anthurium-andraeanum__01,anthurium-andraeanum,center_crop,rotate_+15,rotate,Anthurium (Anthurium andraeanum),0.9739,English Ivy (Hedera helix),0.0104,0.9634,anthurium-andraeanum,"anthurium-andraeanum|hedera-helix|tradescantia",true,high-conf,false,35,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,rotate_+15,rotate,Anthurium (Anthurium andraeanum),0.9907,English Ivy (Hedera helix),0.0039,0.9868,anthurium-andraeanum,"anthurium-andraeanum|hedera-helix|tradescantia",true,high-conf,false,218,
anthurium-andraeanum__01,anthurium-andraeanum,squash,rotate_-15,rotate,Pothos (Ivy arum),0.4954,Anthurium (Anthurium andraeanum),0.4875,0.0079,epipremnum-aureum,"epipremnum-aureum|anthurium-andraeanum|alocasia",true,low-conf,false,28,
anthurium-andraeanum__01,anthurium-andraeanum,center_crop,rotate_-15,rotate,Pothos (Ivy arum),0.4954,Anthurium (Anthurium andraeanum),0.4875,0.0079,epipremnum-aureum,"epipremnum-aureum|anthurium-andraeanum|alocasia",true,low-conf,false,39,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,rotate_-15,rotate,Anthurium (Anthurium andraeanum),0.8277,Pothos (Ivy arum),0.1652,0.6625,anthurium-andraeanum,"anthurium-andraeanum|epipremnum-aureum|alocasia",true,high-conf,false,233,
anthurium-andraeanum__01,anthurium-andraeanum,squash,rotate_+90,rotate,Anthurium (Anthurium andraeanum),0.7184,Begonia (Begonia spp.),0.1220,0.5964,anthurium-andraeanum,"anthurium-andraeanum|begonia|epipremnum-aureum",true,high-conf,false,37,
anthurium-andraeanum__01,anthurium-andraeanum,center_crop,rotate_+90,rotate,Anthurium (Anthurium andraeanum),0.7184,Begonia (Begonia spp.),0.1220,0.5964,anthurium-andraeanum,"anthurium-andraeanum|begonia|epipremnum-aureum",true,high-conf,false,36,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,rotate_+90,rotate,Anthurium (Anthurium andraeanum),0.3998,Elephant Ear (Alocasia spp.),0.2356,0.1642,anthurium-andraeanum,"anthurium-andraeanum|alocasia|monstera-deliciosa",true,low-conf,false,235,
anthurium-andraeanum__01,anthurium-andraeanum,squash,rotate_-90,rotate,Anthurium (Anthurium andraeanum),0.9982,Elephant Ear (Alocasia spp.),0.0015,0.9967,anthurium-andraeanum,"anthurium-andraeanum|alocasia|zamioculcas-zamiifolia",true,high-conf,false,33,
anthurium-andraeanum__01,anthurium-andraeanum,center_crop,rotate_-90,rotate,Anthurium (Anthurium andraeanum),0.9982,Elephant Ear (Alocasia spp.),0.0015,0.9967,anthurium-andraeanum,"anthurium-andraeanum|alocasia|zamioculcas-zamiifolia",true,high-conf,false,34,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,rotate_-90,rotate,Anthurium (Anthurium andraeanum),0.5770,Elephant Ear (Alocasia spp.),0.2633,0.3136,anthurium-andraeanum,"anthurium-andraeanum|alocasia|monstera-deliciosa",true,high-conf,false,205,
anthurium-andraeanum__01,anthurium-andraeanum,squash,bright_up,brightness,Anthurium (Anthurium andraeanum),0.3452,Monstera Deliciosa (Monstera deliciosa),0.3344,0.0108,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|ficus-elastica",true,low-conf,false,38,
anthurium-andraeanum__01,anthurium-andraeanum,center_crop,bright_up,brightness,Anthurium (Anthurium andraeanum),0.3452,Monstera Deliciosa (Monstera deliciosa),0.3344,0.0108,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|ficus-elastica",true,low-conf,false,31,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,bright_up,brightness,Anthurium (Anthurium andraeanum),0.7390,Rubber Plant (Ficus elastica),0.1406,0.5984,anthurium-andraeanum,"anthurium-andraeanum|ficus-elastica|monstera-deliciosa",true,high-conf,false,216,
anthurium-andraeanum__01,anthurium-andraeanum,squash,bright_down,brightness,Anthurium (Anthurium andraeanum),0.9990,Monstera Deliciosa (Monstera deliciosa),0.0006,0.9983,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|crassula-ovata",true,high-conf,false,21,
anthurium-andraeanum__01,anthurium-andraeanum,center_crop,bright_down,brightness,Anthurium (Anthurium andraeanum),0.9990,Monstera Deliciosa (Monstera deliciosa),0.0006,0.9983,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|crassula-ovata",true,high-conf,false,36,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,bright_down,brightness,Anthurium (Anthurium andraeanum),0.9835,Monstera Deliciosa (Monstera deliciosa),0.0161,0.9675,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|alocasia",true,high-conf,false,232,
anthurium-andraeanum__01,anthurium-andraeanum,squash,contrast_up,contrast,Anthurium (Anthurium andraeanum),0.5023,Monstera Deliciosa (Monstera deliciosa),0.4929,0.0093,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|alocasia",true,low-conf,false,53,
anthurium-andraeanum__01,anthurium-andraeanum,center_crop,contrast_up,contrast,Anthurium (Anthurium andraeanum),0.5023,Monstera Deliciosa (Monstera deliciosa),0.4929,0.0093,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|alocasia",true,low-conf,false,42,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,contrast_up,contrast,Anthurium (Anthurium andraeanum),0.5955,Monstera Deliciosa (Monstera deliciosa),0.3030,0.2925,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|alocasia",true,low-conf,false,232,
