base_image,expected_species_id,mode,perturbation,family,raw_top1_label,raw_top1_score,raw_top2_label,raw_top2_score,margin,mapped_top1_kb_id,mapped_top3_kb_ids,in_vocab,route,confident_wrong,latency_ms,failure
aloe-vera__02,aloe-vera,tta6,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),0.6925,Yucca,0.2462,0.4462,pilea-peperomioides,"pilea-peperomioides|yucca|aloe-vera",true,low-conf,false,112,
aloe-vera__02,aloe-vera,grid2x2,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),0.4155,Ponytail Palm (Beaucarnea recurvata),0.1961,0.2195,pilea-peperomioides,"pilea-peperomioides|beaucarnea-recurvata|yucca",true,low-conf,false,184,
aloe-vera__02,aloe-vera,grid2x2_3x3,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),0.2245,Yucca,0.2090,0.0156,pilea-peperomioides,"pilea-peperomioides|yucca|beaucarnea-recurvata",true,low-conf,false,332,
aloe-vera__02,aloe-vera,tta6,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),0.9721,Yucca,0.0143,0.9578,pilea-peperomioides,"pilea-peperomioides|yucca|pachira-aquatica",true,low-conf,false,183,
aloe-vera__02,aloe-vera,grid2x2,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),0.7219,Snake plant (Sanseviera),0.1002,0.6217,pilea-peperomioides,"pilea-peperomioides|dracaena-trifasciata|aloe-vera",true,low-conf,false,328,
aloe-vera__02,aloe-vera,grid2x2_3x3,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),0.3808,Snake plant (Sanseviera),0.1461,0.2346,pilea-peperomioides,"pilea-peperomioides|dracaena-trifasciata|beaucarnea-recurvata",true,low-conf,false,378,
aloe-vera__02,aloe-vera,tta6,rotate_+90,rotate,Monstera Deliciosa (Monstera deliciosa),0.5742,Snake plant (Sanseviera),0.1746,0.3995,monstera-deliciosa,"monstera-deliciosa|dracaena-trifasciata|zamioculcas-zamiifolia",true,high-conf,true,100,
aloe-vera__02,aloe-vera,grid2x2,rotate_+90,rotate,Monstera Deliciosa (Monstera deliciosa),0.3446,Snake plant (Sanseviera),0.1902,0.1544,monstera-deliciosa,"monstera-deliciosa|dracaena-trifasciata|zamioculcas-zamiifolia",true,low-conf,false,237,
aloe-vera__02,aloe-vera,grid2x2_3x3,rotate_+90,rotate,Monstera Deliciosa (Monstera deliciosa),0.1814,Snake plant (Sanseviera),0.1653,0.0161,monstera-deliciosa,"monstera-deliciosa|dracaena-trifasciata|aspidistra-elatior",true,low-conf,false,755,
aloe-vera__02,aloe-vera,tta6,rotate_-90,rotate,Yucca,0.2386,Monstera Deliciosa (Monstera deliciosa),0.1830,0.0555,yucca,"yucca|monstera-deliciosa|pachira-aquatica",true,low-conf,false,250,
aloe-vera__02,aloe-vera,grid2x2,rotate_-90,rotate,Yucca,0.3797,Monstera Deliciosa (Monstera deliciosa),0.1101,0.2696,yucca,"yucca|monstera-deliciosa|pachira-aquatica",true,low-conf,false,439,
aloe-vera__02,aloe-vera,grid2x2_3x3,rotate_-90,rotate,Yucca,0.2371,Ponytail Palm (Beaucarnea recurvata),0.1030,0.1341,yucca,"yucca|beaucarnea-recurvata|dracaena-trifasciata",true,low-conf,false,1062,
aloe-vera__02,aloe-vera,tta6,bright_up,brightness,Money Tree (Pachira aquatica),0.2652,Yucca,0.2008,0.0644,pachira-aquatica,"pachira-aquatica|yucca|aloe-vera",true,low-conf,false,456,
aloe-vera__02,aloe-vera,grid2x2,bright_up,brightness,Aloe Vera,0.3040,Ponytail Palm (Beaucarnea recurvata),0.2742,0.0298,aloe-vera,"aloe-vera|beaucarnea-recurvata|pachira-aquatica",true,low-conf,false,411,
aloe-vera__02,aloe-vera,grid2x2_3x3,bright_up,brightness,Aloe Vera,0.2683,Yucca,0.2242,0.0441,aloe-vera,"aloe-vera|yucca|beaucarnea-recurvata",true,low-conf,false,896,
aloe-vera__02,aloe-vera,tta6,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),0.6683,Aloe Vera,0.1730,0.4953,pilea-peperomioides,"pilea-peperomioides|aloe-vera|spathiphyllum-wallisii",true,low-conf,false,231,
aloe-vera__02,aloe-vera,grid2x2,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),0.4012,Aloe Vera,0.3038,0.0974,pilea-peperomioides,"pilea-peperomioides|aloe-vera|beaucarnea-recurvata",true,low-conf,false,369,
aloe-vera__02,aloe-vera,grid2x2_3x3,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),0.2204,Aloe Vera,0.2047,0.0158,pilea-peperomioides,"pilea-peperomioides|aloe-vera|beaucarnea-recurvata",true,low-conf,false,668,
aloe-vera__02,aloe-vera,tta6,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),0.4030,Aloe Vera,0.1609,0.2421,pilea-peperomioides,"pilea-peperomioides|aloe-vera|dracaena-trifasciata",true,low-conf,false,252,
aloe-vera__02,aloe-vera,grid2x2,contrast_up,contrast,Aloe Vera,0.2965,Chinese Money Plant (Pilea peperomioides),0.2552,0.0414,aloe-vera,"aloe-vera|pilea-peperomioides|dracaena-trifasciata",true,low-conf,false,298,
aloe-vera__02,aloe-vera,grid2x2_3x3,contrast_up,contrast,Aloe Vera,0.2670,Yucca,0.1424,0.1246,aloe-vera,"aloe-vera|yucca|beaucarnea-recurvata",true,low-conf,false,861,
aloe-vera__02,aloe-vera,tta6,contrast_down,contrast,Yucca,0.5658,Money Tree (Pachira aquatica),0.2602,0.3056,yucca,"yucca|pachira-aquatica|pilea-peperomioides",true,high-conf,true,144,
aloe-vera__02,aloe-vera,grid2x2,contrast_down,contrast,Yucca,0.3399,Aloe Vera,0.2282,0.1117,yucca,"yucca|aloe-vera|beaucarnea-recurvata",true,low-conf,false,278,
aloe-vera__02,aloe-vera,grid2x2_3x3,contrast_down,contrast,Yucca,0.3580,Aloe Vera,0.1916,0.1664,yucca,"yucca|aloe-vera|beaucarnea-recurvata",true,low-conf,false,389,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,clean,clean,Anthurium (Anthurium andraeanum),0.9938,Monstera Deliciosa (Monstera deliciosa),0.0059,0.9878,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|ficus-elastica",true,high-conf,false,97,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2,clean,clean,Anthurium (Anthurium andraeanum),0.9835,Begonia (Begonia spp.),0.0063,0.9772,anthurium-andraeanum,"anthurium-andraeanum|begonia|epipremnum-aureum",true,high-conf,false,172,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2_3x3,clean,clean,Anthurium (Anthurium andraeanum),0.7027,Ctenanthe,0.1055,0.5972,anthurium-andraeanum,"anthurium-andraeanum|ctenanthe|tradescantia",true,high-conf,false,367,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,blur,blur,Anthurium (Anthurium andraeanum),0.4345,Pothos (Ivy arum),0.1255,0.3090,anthurium-andraeanum,"anthurium-andraeanum|epipremnum-aureum|asparagus-setaceus",true,low-conf,false,119,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2,blur,blur,Anthurium (Anthurium andraeanum),0.2638,Begonia (Begonia spp.),0.1647,0.0991,anthurium-andraeanum,"anthurium-andraeanum|begonia|pachira-aquatica",true,low-conf,false,311,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2_3x3,blur,blur,English Ivy (Hedera helix),0.2148,Anthurium (Anthurium andraeanum),0.1392,0.0756,hedera-helix,"hedera-helix|anthurium-andraeanum|asparagus-setaceus",true,low-conf,false,437,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,crop_center_zoom,crop,Anthurium (Anthurium andraeanum),0.9995,Monstera Deliciosa (Monstera deliciosa),0.0003,0.9991,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|alocasia",true,high-conf,false,126,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2,crop_center_zoom,crop,Anthurium (Anthurium andraeanum),0.9847,Tradescantia,0.0061,0.9786,anthurium-andraeanum,"anthurium-andraeanum|tradescantia|epipremnum-aureum",true,high-conf,false,277,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2_3x3,crop_center_zoom,crop,Anthurium (Anthurium andraeanum),0.6788,Elephant Ear (Alocasia spp.),0.0626,0.6163,anthurium-andraeanum,"anthurium-andraeanum|alocasia|pachira-aquatica",true,high-conf,false,430,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,crop_offcenter_zoom,crop,Anthurium (Anthurium andraeanum),0.9945,Elephant Ear (Alocasia spp.),0.0055,0.9890,anthurium-andraeanum,"anthurium-andraeanum|alocasia|ctenanthe",true,high-conf,false,202,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2,crop_offcenter_zoom,crop,Anthurium (Anthurium andraeanum),0.8792,Tradescantia,0.1000,0.7792,anthurium-andraeanum,"anthurium-andraeanum|tradescantia|ctenanthe",true,high-conf,false,282,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2_3x3,crop_offcenter_zoom,crop,Anthurium (Anthurium andraeanum),0.6154,Ctenanthe,0.1425,0.4728,anthurium-andraeanum,"anthurium-andraeanum|ctenanthe|tradescantia",true,high-conf,false,408,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,rotate_+15,rotate,Anthurium (Anthurium andraeanum),0.9907,English Ivy (Hedera helix),0.0039,0.9868,anthurium-andraeanum,"anthurium-andraeanum|hedera-helix|tradescantia",true,high-conf,false,179,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2,rotate_+15,rotate,Anthurium (Anthurium andraeanum),0.8843,Elephant Ear (Alocasia spp.),0.0733,0.8110,anthurium-andraeanum,"anthurium-andraeanum|alocasia|tradescantia",true,high-conf,false,160,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2_3x3,rotate_+15,rotate,Anthurium (Anthurium andraeanum),0.5849,Elephant Ear (Alocasia spp.),0.0936,0.4913,anthurium-andraeanum,"anthurium-andraeanum|alocasia|ctenanthe",true,high-conf,false,532,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,rotate_-15,rotate,Anthurium (Anthurium andraeanum),0.8277,Pothos (Ivy arum),0.1652,0.6625,anthurium-andraeanum,"anthurium-andraeanum|epipremnum-aureum|alocasia",true,high-conf,false,128,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2,rotate_-15,rotate,Anthurium (Anthurium andraeanum),0.6884,Pothos (Ivy arum),0.1081,0.5803,anthurium-andraeanum,"anthurium-andraeanum|epipremnum-aureum|begonia",true,high-conf,false,271,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2_3x3,rotate_-15,rotate,Anthurium (Anthurium andraeanum),0.5363,Begonia (Begonia spp.),0.0789,0.4574,anthurium-andraeanum,"anthurium-andraeanum|begonia|tradescantia",true,high-conf,false,489,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,rotate_+90,rotate,Anthurium (Anthurium andraeanum),0.3998,Elephant Ear (Alocasia spp.),0.2356,0.1642,anthurium-andraeanum,"anthurium-andraeanum|alocasia|monstera-deliciosa",true,low-conf,false,168,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2,rotate_+90,rotate,Anthurium (Anthurium andraeanum),0.5451,Elephant Ear (Alocasia spp.),0.1482,0.3969,anthurium-andraeanum,"anthurium-andraeanum|alocasia|monstera-deliciosa",true,high-conf,false,289,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2_3x3,rotate_+90,rotate,Anthurium (Anthurium andraeanum),0.5773,Elephant Ear (Alocasia spp.),0.1812,0.3960,anthurium-andraeanum,"anthurium-andraeanum|alocasia|hedera-helix",true,high-conf,false,552,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,rotate_-90,rotate,Anthurium (Anthurium andraeanum),0.5770,Elephant Ear (Alocasia spp.),0.2633,0.3136,anthurium-andraeanum,"anthurium-andraeanum|alocasia|monstera-deliciosa",true,high-conf,false,136,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2,rotate_-90,rotate,Anthurium (Anthurium andraeanum),0.7047,Elephant Ear (Alocasia spp.),0.1876,0.5171,anthurium-andraeanum,"anthurium-andraeanum|alocasia|monstera-deliciosa",true,high-conf,false,183,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2_3x3,rotate_-90,rotate,Anthurium (Anthurium andraeanum),0.4734,Elephant Ear (Alocasia spp.),0.2352,0.2382,anthurium-andraeanum,"anthurium-andraeanum|alocasia|ctenanthe",true,low-conf,false,395,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,bright_up,brightness,Anthurium (Anthurium andraeanum),0.7390,Rubber Plant (Ficus elastica),0.1406,0.5984,anthurium-andraeanum,"anthurium-andraeanum|ficus-elastica|monstera-deliciosa",true,high-conf,false,100,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2,bright_up,brightness,Anthurium (Anthurium andraeanum),0.6743,Ctenanthe,0.0847,0.5896,anthurium-andraeanum,"anthurium-andraeanum|ctenanthe|ficus-elastica",true,high-conf,false,270,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2_3x3,bright_up,brightness,Anthurium (Anthurium andraeanum),0.4536,Ctenanthe,0.1504,0.3032,anthurium-andraeanum,"anthurium-andraeanum|ctenanthe|tradescantia",true,high-conf,false,377,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,bright_down,brightness,Anthurium (Anthurium andraeanum),0.9835,Monstera Deliciosa (Monstera deliciosa),0.0161,0.9675,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|alocasia",true,high-conf,false,129,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2,bright_down,brightness,Anthurium (Anthurium andraeanum),0.9890,Monstera Deliciosa (Monstera deliciosa),0.0100,0.9790,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,171,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2_3x3,bright_down,brightness,Anthurium (Anthurium andraeanum),0.7393,Ctenanthe,0.1022,0.6372,anthurium-andraeanum,"anthurium-andraeanum|ctenanthe|pachira-aquatica",true,high-conf,false,469,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,contrast_up,contrast,Anthurium (Anthurium andraeanum),0.5955,Monstera Deliciosa (Monstera deliciosa),0.3030,0.2925,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|alocasia",true,low-conf,false,119,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2,contrast_up,contrast,Anthurium (Anthurium andraeanum),0.6459,Monstera Deliciosa (Monstera deliciosa),0.1946,0.4513,anthurium-andraeanum,"anthurium-andraeanum|monstera-deliciosa|alocasia",true,high-conf,false,184,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2_3x3,contrast_up,contrast,Anthurium (Anthurium andraeanum),0.4968,Elephant Ear (Alocasia spp.),0.1126,0.3842,anthurium-andraeanum,"anthurium-andraeanum|alocasia|ctenanthe",true,high-conf,false,474,
anthurium-andraeanum__01,anthurium-andraeanum,tta6,contrast_down,contrast,Anthurium (Anthurium andraeanum),0.9808,Jade plant (Crassula ovata),0.0151,0.9658,anthurium-andraeanum,"anthurium-andraeanum|crassula-ovata|ficus-elastica",true,high-conf,false,205,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2,contrast_down,contrast,Anthurium (Anthurium andraeanum),0.9875,Jade plant (Crassula ovata),0.0090,0.9784,anthurium-andraeanum,"anthurium-andraeanum|crassula-ovata|ficus-elastica",true,high-conf,false,317,
anthurium-andraeanum__01,anthurium-andraeanum,grid2x2_3x3,contrast_down,contrast,Anthurium (Anthurium andraeanum),0.7756,Ctenanthe,0.1095,0.6661,anthurium-andraeanum,"anthurium-andraeanum|ctenanthe|tradescantia",true,high-conf,false,563,
asparagus-setaceus__01,asparagus-setaceus,tta6,clean,clean,Parlor Palm (Chamaedorea elegans),0.4538,Asparagus Fern (Asparagus setaceus),0.3346,0.1192,chamaedorea-elegans,"chamaedorea-elegans|asparagus-setaceus|nephrolepis-exaltata",true,low-conf,false,219,
asparagus-setaceus__01,asparagus-setaceus,grid2x2,clean,clean,Parlor Palm (Chamaedorea elegans),0.4724,Asparagus Fern (Asparagus setaceus),0.2225,0.2499,chamaedorea-elegans,"chamaedorea-elegans|asparagus-setaceus|nephrolepis-exaltata",true,low-conf,false,311,
asparagus-setaceus__01,asparagus-setaceus,grid2x2_3x3,clean,clean,Parlor Palm (Chamaedorea elegans),0.4645,Asparagus Fern (Asparagus setaceus),0.2017,0.2628,chamaedorea-elegans,"chamaedorea-elegans|asparagus-setaceus|spathiphyllum-wallisii",true,low-conf,false,458,
asparagus-setaceus__01,asparagus-setaceus,tta6,blur,blur,Boston Fern (Nephrolepis exaltata),0.7459,Asparagus Fern (Asparagus setaceus),0.2541,0.4919,nephrolepis-exaltata,"nephrolepis-exaltata|asparagus-setaceus|pachira-aquatica",true,high-conf,true,120,
asparagus-setaceus__01,asparagus-setaceus,grid2x2,blur,blur,Boston Fern (Nephrolepis exaltata),0.4638,Asparagus Fern (Asparagus setaceus),0.4602,0.0037,nephrolepis-exaltata,"nephrolepis-exaltata|asparagus-setaceus|hedera-helix",true,low-conf,false,245,
asparagus-setaceus__01,asparagus-setaceus,grid2x2_3x3,blur,blur,Asparagus Fern (Asparagus setaceus),0.5767,Boston Fern (Nephrolepis exaltata),0.2442,0.3325,asparagus-setaceus,"asparagus-setaceus|nephrolepis-exaltata|hedera-helix",true,high-conf,false,427,
asparagus-setaceus__01,asparagus-setaceus,tta6,crop_center_zoom,crop,Parlor Palm (Chamaedorea elegans),0.9969,Boston Fern (Nephrolepis exaltata),0.0017,0.9952,chamaedorea-elegans,"chamaedorea-elegans|nephrolepis-exaltata|asparagus-setaceus",true,high-conf,true,155,
asparagus-setaceus__01,asparagus-setaceus,grid2x2,crop_center_zoom,crop,Parlor Palm (Chamaedorea elegans),0.8032,Asparagus Fern (Asparagus setaceus),0.0941,0.7091,chamaedorea-elegans,"chamaedorea-elegans|asparagus-setaceus|dracaena",true,high-conf,true,169,
asparagus-setaceus__01,asparagus-setaceus,grid2x2_3x3,crop_center_zoom,crop,Parlor Palm (Chamaedorea elegans),0.6737,Asparagus Fern (Asparagus setaceus),0.1564,0.5172,chamaedorea-elegans,"chamaedorea-elegans|asparagus-setaceus|aspidistra-elatior",true,high-conf,true,342,
asparagus-setaceus__01,asparagus-setaceus,tta6,crop_offcenter_zoom,crop,Parlor Palm (Chamaedorea elegans),0.8241,Peace lily,0.1376,0.6865,chamaedorea-elegans,"chamaedorea-elegans|spathiphyllum-wallisii|asparagus-setaceus",true,high-conf,true,100,
asparagus-setaceus__01,asparagus-setaceus,grid2x2,crop_offcenter_zoom,crop,Parlor Palm (Chamaedorea elegans),0.7677,Peace lily,0.1117,0.6559,chamaedorea-elegans,"chamaedorea-elegans|spathiphyllum-wallisii|hedera-helix",true,high-conf,true,197,
asparagus-setaceus__01,asparagus-setaceus,grid2x2_3x3,crop_offcenter_zoom,crop,Parlor Palm (Chamaedorea elegans),0.6677,Peace lily,0.1057,0.5620,chamaedorea-elegans,"chamaedorea-elegans|spathiphyllum-wallisii|hedera-helix",true,high-conf,true,306,
asparagus-setaceus__01,asparagus-setaceus,tta6,rotate_+15,rotate,English Ivy (Hedera helix),0.3569,Asparagus Fern (Asparagus setaceus),0.1685,0.1884,hedera-helix,"hedera-helix|asparagus-setaceus|chamaedorea-elegans",true,low-conf,false,103,
asparagus-setaceus__01,asparagus-setaceus,grid2x2,rotate_+15,rotate,Asparagus Fern (Asparagus setaceus),0.2144,English Ivy (Hedera helix),0.2142,0.0002,asparagus-setaceus,"asparagus-setaceus|hedera-helix|chamaedorea-elegans",true,low-conf,false,172,
asparagus-setaceus__01,asparagus-setaceus,grid2x2_3x3,rotate_+15,rotate,Parlor Palm (Chamaedorea elegans),0.2821,Asparagus Fern (Asparagus setaceus),0.1504,0.1317,chamaedorea-elegans,"chamaedorea-elegans|asparagus-setaceus|hedera-helix",true,low-conf,false,487,
asparagus-setaceus__01,asparagus-setaceus,tta6,rotate_-15,rotate,Asparagus Fern (Asparagus setaceus),0.4385,Boston Fern (Nephrolepis exaltata),0.3318,0.1068,asparagus-setaceus,"asparagus-setaceus|nephrolepis-exaltata|zamioculcas-zamiifolia",true,low-conf,false,153,
asparagus-setaceus__01,asparagus-setaceus,grid2x2,rotate_-15,rotate,Boston Fern (Nephrolepis exaltata),0.2937,Asparagus Fern (Asparagus setaceus),0.2788,0.0149,nephrolepis-exaltata,"nephrolepis-exaltata|asparagus-setaceus|chamaedorea-elegans",true,low-conf,false,209,
asparagus-setaceus__01,asparagus-setaceus,grid2x2_3x3,rotate_-15,rotate,Parlor Palm (Chamaedorea elegans),0.2704,Boston Fern (Nephrolepis exaltata),0.1583,0.1121,chamaedorea-elegans,"chamaedorea-elegans|nephrolepis-exaltata|asparagus-setaceus",true,low-conf,false,635,
asparagus-setaceus__01,asparagus-setaceus,tta6,rotate_+90,rotate,Areca Palm (Dypsis lutescens),0.4930,Schefflera,0.1735,0.3195,dypsis-lutescens,"dypsis-lutescens|schefflera|chamaedorea-elegans",true,high-conf,true,145,
asparagus-setaceus__01,asparagus-setaceus,grid2x2,rotate_+90,rotate,Areca Palm (Dypsis lutescens),0.3608,Asparagus Fern (Asparagus setaceus),0.1325,0.2283,dypsis-lutescens,"dypsis-lutescens|asparagus-setaceus|spathiphyllum-wallisii",true,low-conf,false,172,
asparagus-setaceus__01,asparagus-setaceus,grid2x2_3x3,rotate_+90,rotate,Areca Palm (Dypsis lutescens),0.2654,Peace lily,0.2238,0.0417,dypsis-lutescens,"dypsis-lutescens|spathiphyllum-wallisii|chamaedorea-elegans",true,low-conf,false,423,
asparagus-setaceus__01,asparagus-setaceus,tta6,rotate_-90,rotate,Parlor Palm (Chamaedorea elegans),0.4990,Asparagus Fern (Asparagus setaceus),0.4985,0.0004,chamaedorea-elegans,"chamaedorea-elegans|asparagus-setaceus|nephrolepis-exaltata",true,low-conf,false,97,
asparagus-setaceus__01,asparagus-setaceus,grid2x2,rotate_-90,rotate,Parlor Palm (Chamaedorea elegans),0.5953,Asparagus Fern (Asparagus setaceus),0.3995,0.1958,chamaedorea-elegans,"chamaedorea-elegans|asparagus-setaceus|spathiphyllum-wallisii",true,low-conf,false,217,
asparagus-setaceus__01,asparagus-setaceus,grid2x2_3x3,rotate_-90,rotate,Parlor Palm (Chamaedorea elegans),0.5021,Asparagus Fern (Asparagus setaceus),0.3433,0.1589,chamaedorea-elegans,"chamaedorea-elegans|asparagus-setaceus|spathiphyllum-wallisii",true,low-conf,false,376,
asparagus-setaceus__01,asparagus-setaceus,tta6,bright_up,brightness,Parlor Palm (Chamaedorea elegans),0.3626,Asparagus Fern (Asparagus setaceus),0.3335,0.0291,chamaedorea-elegans,"chamaedorea-elegans|asparagus-setaceus|nephrolepis-exaltata",true,low-conf,false,106,
asparagus-setaceus__01,asparagus-setaceus,grid2x2,bright_up,brightness,Parlor Palm (Chamaedorea elegans),0.4179,Boston Fern (Nephrolepis exaltata),0.2676,0.1503,chamaedorea-elegans,"chamaedorea-elegans|nephrolepis-exaltata|asparagus-setaceus",true,low-conf,false,157,
asparagus-setaceus__01,asparagus-setaceus,grid2x2_3x3,bright_up,brightness,Parlor Palm (Chamaedorea elegans),0.4886,Asparagus Fern (Asparagus setaceus),0.1908,0.2978,chamaedorea-elegans,"chamaedorea-elegans|asparagus-setaceus|nephrolepis-exaltata",true,low-conf,false,307,
asparagus-setaceus__01,asparagus-setaceus,tta6,bright_down,brightness,Asparagus Fern (Asparagus setaceus),0.3509,Parlor Palm (Chamaedorea elegans),0.3461,0.0048,asparagus-setaceus,"asparagus-setaceus|chamaedorea-elegans|nephrolepis-exaltata",true,low-conf,false,231,
asparagus-setaceus__01,asparagus-setaceus,grid2x2,bright_down,brightness,Parlor Palm (Chamaedorea elegans),0.5028,Boston Fern (Nephrolepis exaltata),0.2339,0.2689,chamaedorea-elegans,"chamaedorea-elegans|nephrolepis-exaltata|asparagus-setaceus",true,low-conf,false,548,
